2017-01-19_21-44-30-30,B,5.266666666666662:5.375999999999992,7.658666666666662:7.743999999999991,8.146666666666661:8.23199999999999,12.914666666666662:13.37599999999999,14.594666666666662:17.895999999999994,27.674666666666663:28.663999999999994,50.77866666666666:52.16799999999999,55.14666666666666:55.72799999999999,62.81866666666666:63.75199999999999,73.16266666666667:74.14399999999999,77.52266666666667:78.648,83.21066666666667:84.336,102.70666666666666:103.42399999999999,119.32266666666666:120.16,122.01866666666668:123.328,130.01866666666666:131.25599999999997,143.85866666666666:145.33599999999998,151.29066666666665:151.32799999999997,155.48266666666666:155.63199999999998,174.89866666666666:174.95999999999998,175.28266666666664:175.75199999999998,189.58666666666664:190.02399999999997,198.54666666666665:199.37599999999998,210.25866666666667:210.65599999999998,219.33866666666665:219.904,223.87466666666666:224.408,244.52266666666665:245.07999999999998,245.39466666666667:245.952,253.87466666666666:257.13599999999997,259.5466666666667:260.352,286.11466666666666:286.376,307.3306666666667:308.18399999999997,321.9226666666667:322.456,332.8746666666667:333.984,335.55466666666666:335.99199999999996,341.48266666666666:342.008,348.4186666666667:349.392,356.7386666666667:357.224,361.0826666666667:361.472,367.69866666666667:367.71999999999997,374.3546666666667:374.568,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-25_14-06-44-152,B,8.619666666666665:8.723000000000006,10.115666666666666:9.979000000000006,21.95566666666667:24.139000000000006,33.28366666666666:34.187000000000005,98.43566666666668:98.58700000000002,103.61966666666667:104.52300000000001,107.33166666666668:107.46700000000001,122.70766666666667:124.16300000000001,135.14766666666665:138.811,147.17166666666665:147.395,164.87566666666666:167.115,172.81166666666667:173.307,196.31566666666666:196.731,225.81166666666667:226.555,240.05966666666666:240.387,241.58766666666665:242.163,254.13966666666667:254.651,274.22766666666666:288.595,308.3876666666667:309.44300000000004,317.72366666666665:317.76300000000003,322.7796666666667:323.843,357.61966666666666:357.85100000000006,362.98766666666666:363.019,379.88366666666667:382.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-12_19-38-26-565,T,8.355999999999982:9.416333333333336,10.555999999999981:12.808333333333335,15.395999999999981:18.104333333333336,76.124:76.84033333333335,88.46:90.86433333333335,95.59599999999999:96.15233333333335,110.66799999999999:110.71233333333335,121.53999999999999:121.68033333333334,130.76399999999998:133.49633333333333,147.86799999999997:148.08033333333333,157.22799999999998:160.21633333333332,206.41199999999998:209.34433333333334,236.42799999999997:239.72033333333334,256.532:259.58433333333335,283.404:286.1123333333333,295.604:298.15233333333333,300.668:301.6723333333333,304.196:306.78433333333334,323.764:326.44033333333334,328.836:331.19233333333335,336.308:336.7203333333333,344.244:347.12833333333333,361.596:363.9603333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-23_14-22-31-901,T,30.39333333333334:36.298833333333334,55.77733333333334:55.79483333333333,63.06533333333334:63.41883333333333,67.02533333333335:67.84283333333335,75.35333333333335:75.73083333333334,81.70533333333334:82.97883333333334,91.44933333333334:93.13883333333334,102.43333333333335:103.15483333333334,111.47333333333334:111.48283333333335,115.10533333333335:116.35483333333335,130.20133333333334:130.72283333333334,142.64933333333335:143.98683333333332,147.94533333333334:149.11483333333334,155.70533333333333:156.56283333333332,167.21733333333333:168.69883333333334,177.63333333333333:178.27483333333333,183.80933333333334:184.84283333333332,195.84133333333332:196.36283333333333,203.97733333333335:205.10683333333333,217.24933333333334:217.55483333333333,222.95333333333335:223.55483333333333,230.39333333333335:231.41883333333334,250.68933333333334:251.70683333333332,256.30533333333335:256.6988333333333,259.5853333333334:259.9468333333333,266.29733333333337:267.5068333333333,284.12933333333336:284.44283333333334,294.30533333333335:294.5948333333333,300.1453333333334:300.90683333333334,307.8013333333334:308.44283333333334,317.71333333333337:318.5068333333333,324.18533333333335:324.56283333333334,334.0493333333334:335.41883333333334,336.2653333333334:336.34683333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-16_10-05-49-922,T,3.2266666666666617:5.858333333333345,29.186666666666664:29.770333333333348,40.37866666666666:41.17833333333334,50.24266666666666:50.866333333333344,64.82666666666667:66.35433333333336,74.29866666666666:74.94633333333336,79.13866666666667:81.09033333333335,89.00266666666667:90.84233333333336,94.66666666666667:95.77833333333335,101.80266666666667:98.84233333333336,102.43466666666667:104.95433333333335,105.86666666666667:106.30633333333336,113.02666666666667:115.33033333333336,130.49866666666665:130.69033333333334,136.82666666666665:138.70633333333333,139.55466666666666:140.14633333333333,161.85866666666666:162.19433333333333,167.67466666666667:169.95433333333335,171.09066666666666:171.88233333333335,187.97866666666667:190.45833333333334,197.98666666666665:200.23433333333335,210.58666666666664:212.57833333333335,219.29866666666666:221.57833333333335,233.83466666666666:236.72233333333335,246.59466666666665:246.88233333333335,270.57866666666666:272.17033333333336,277.57866666666666:277.93833333333333,285.16266666666667:286.91433333333333,289.09066666666666:289.41033333333337,298.3466666666667:298.85033333333337,302.74666666666667:303.09833333333336,306.4026666666667:307.85033333333337,313.60266666666666:314.98633333333333,328.0586666666667:329.1383333333333,336.3146666666667:340.82633333333337,353.1226666666667:353.86633333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-23_14-51-16-907,B,4.778499999999989:9.162499999999989,10.458499999999988:15.258499999999989,48.61049999999999:48.95449999999999,50.794499999999985:51.31449999999999,59.09849999999999:60.61049999999999,66.5465:68.1225,74.2585:75.4425,92.0825:93.3545,124.6985:125.7705,144.4185:145.82649999999998,154.73049999999998:155.84249999999997,160.42649999999998:160.4425,171.5545:173.36249999999998,185.4425:186.3705,191.54649999999998:193.1385,228.01049999999998:228.40249999999997,230.63449999999997:230.9545,235.38649999999998:235.41049999999998,261.25849999999997:262.9385,270.1705:270.18649999999997,283.23449999999997:284.6585,287.9865:289.60249999999996,290.4185:291.6665,297.4905:298.3385,301.97049999999996:304.16249999999997,308.79449999999997:310.0585,321.3385:321.7145,345.4745:345.8185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-09_14-06-18-285,B,0.4813333333333408:0.529500000000013,5.297333333333341:5.593500000000013,13.51333333333334:16.577500000000015,21.377333333333343:25.441500000000016,68.02533333333335:69.82550000000002,73.50533333333335:75.13750000000002,84.44133333333335:85.36150000000002,91.35333333333335:95.80150000000002,104.03333333333335:109.55350000000001,116.83333333333334:117.88150000000002,125.52933333333335:127.15350000000002,130.09733333333332:130.7375,134.67333333333335:135.6815,152.23333333333335:153.9455,165.67333333333335:167.0815,171.06533333333334:172.4975,180.01733333333334:181.7615,189.62533333333334:190.9215,200.32133333333334:202.25750000000002,209.32133333333334:211.2495,224.00133333333335:224.7135,228.26533333333333:228.7375,252.08933333333334:253.3295,259.7773333333334:260.26550000000003,263.3453333333334:264.3055,278.91333333333336:280.1455,286.69733333333335:287.6015,302.8813333333334:303.7455,306.06533333333334:306.80150000000003,312.2173333333334:313.8575,321.25733333333335:322.2095,326.68933333333337:328.45750000000004,331.3693333333334:332.0975,341.5853333333334:343.5615,351.73733333333337:353.5375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-01_14-12-23-235,B,2.9696666666666567:4.867666666666638,5.017666666666656:5.411666666666639,7.753666666666657:7.851666666666638,12.881666666666657:32.04366666666664,48.04166666666666:48.179666666666634,59.08966666666666:60.035666666666636,62.68166666666666:64.43566666666665,73.64966666666666:74.76366666666665,80.24966666666667:83.34766666666664,91.66566666666667:95.73166666666664,100.33766666666666:101.12366666666665,111.75366666666666:111.95566666666664,112.76966666666667:112.97966666666665,116.60966666666667:118.31566666666664,127.52966666666667:127.53966666666665,132.20966666666666:133.85166666666663,137.16966666666664:137.65966666666662,139.84966666666665:141.27566666666664,178.34566666666666:179.07566666666662,195.48166666666665:197.13966666666664,208.42566666666664:208.46766666666664,214.60166666666666:215.82766666666663,235.41766666666666:236.39566666666664,242.86566666666664:243.53966666666665,249.24966666666666:250.23566666666665,259.60166666666663:260.9316666666667,286.03366666666665:287.35566666666665,295.22566666666665:295.29966666666667,303.22566666666665:303.89166666666665,317.62566666666663:319.81166666666667,329.61766666666665:329.66766666666666,335.39366666666666:336.3156666666667,347.61766666666665:348.65166666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-15_11-58-28-695,T,0.6439999999999823:1.6968333333333243,2.1159999999999823:2.8248333333333244,3.5079999999999822:3.576833333333324,14.395999999999981:14.552833333333323,21.003999999999984:21.288833333333326,24.331999999999983:29.304833333333328,72.13999999999999:72.66483333333333,81.79599999999999:82.20083333333334,87.228:87.61683333333333,90.28399999999999:91.47283333333333,102.29199999999999:102.55283333333333,109.24399999999999:109.91283333333332,111.43599999999999:112.81683333333334,129.09199999999998:131.20883333333333,139.396:139.7528333333333,166.884:167.85683333333333,186.09199999999998:186.99283333333332,238.54799999999997:239.9128333333333,289.18:289.3528333333333,302.628:303.6248333333333,307.036:307.0888333333333,315.996:316.43283333333335,336.404:337.21683333333334,347.404:348.8648333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-23_14-11-22-452,B,10.755666666666638:11.859499999999993,61.50766666666664:62.2195,65.93966666666664:67.3315,73.15566666666665:74.0755,79.20366666666665:82.89150000000001,94.49966666666664:95.6675,100.49166666666665:102.4435,114.65166666666664:116.1235,133.43566666666663:134.9315,157.45966666666664:158.5555,182.48366666666664:184.1315,187.01966666666664:187.81949999999998,193.15566666666663:194.68349999999998,206.91566666666662:207.9235,212.39566666666664:213.37949999999998,217.09966666666662:218.86749999999998,230.10766666666663:231.8115,260.86766666666665:263.3955,272.1476666666667:272.3075,284.99566666666664:285.8595,307.30766666666665:309.2355,317.91566666666665:318.2595,327.08366666666666:329.0675,336.96366666666665:337.63550000000004,347.8516666666667:348.45950000000005,354.9716666666667:356.43550000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-09_17-06-50-611,B,3.0013333333333407:3.569333333333341,7.417333333333341:7.513333333333341,10.62533333333334:10.961333333333341,11.47333333333334:12.881333333333341,19.545333333333343:22.185333333333343,27.937333333333342:34.32133333333334,37.57733333333334:38.961333333333336,88.64933333333335:92.19333333333334,93.40133333333334:94.16133333333335,106.57733333333334:106.90533333333335,121.05733333333335:121.24933333333335,128.31333333333333:129.72133333333335,138.19333333333333:138.29733333333334,138.54533333333333:139.03333333333333,145.92933333333335:151.01733333333334,153.62533333333334:157.78533333333334,158.82533333333333:159.70533333333333,169.31333333333333:169.73733333333334,171.11333333333334:171.15333333333334,184.93733333333333:185.15333333333334,186.54533333333333:192.43333333333334,213.07333333333332:213.74533333333335,219.08933333333334:221.74533333333335,223.36933333333334:227.33733333333333,239.38533333333334:242.02533333333335,243.53733333333335:244.43333333333334,245.38533333333334:247.29733333333334,254.49733333333333:255.64933333333335,261.3453333333334:264.2893333333334,271.3373333333334:271.5373333333334,281.16133333333335:281.5373333333334,290.22533333333337:290.88933333333335,305.8973333333334:305.9773333333334,315.0973333333334:315.69733333333335,322.64933333333335:327.2653333333334,340.32133333333337:342.17733333333337,363.2653333333334:368.2653333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-09_09-05-50-814,T,9.282499999999988:9.371999999999982,16.67449999999999:17.435999999999986,20.794499999999992:21.763999999999985,23.402499999999993:23.651999999999983,59.05849999999999:60.067999999999984,65.9065:66.67599999999999,70.27449999999999:71.85999999999999,74.5065:75.85199999999999,80.45049999999999:81.42799999999998,86.81049999999999:89.28399999999999,93.27449999999999:95.11599999999999,102.3625:103.10799999999999,103.5385:103.57999999999998,108.4025:109.228,113.0025:116.276,121.5625:122.38,123.21849999999999:126.46799999999999,135.59449999999998:136.45199999999997,143.9785:144.676,160.6505:161.09199999999998,168.56249999999997:170.932,174.5545:176.34799999999998,185.17049999999998:187.35599999999997,196.29049999999998:198.32399999999998,204.2985:205.444,212.5545:215.09999999999997,230.31449999999998:230.78799999999998,235.3225:235.98,239.26649999999998:243.10799999999998,246.98649999999998:249.42799999999997,265.7785:266.74,268.65049999999997:271.492,279.50649999999996:281.724,284.97049999999996:287.372,292.16249999999997:292.996,294.3785:295.36400000000003,314.0265:315.212,319.5705:320.78000000000003,322.4265:325.58,327.55449999999996:327.596,333.0345:334.036,335.7385:336.508,340.5465:341.348,342.7065:343.564,347.72249999999997:350.188,353.2505:355.028,359.11449999999996:359.116,,,,,,,,,,,,,,,,,,
2016-06-28_14-54-10-129,T,3.5466666666666615:3.817333333333341,11.218666666666662:12.009333333333341,19.962666666666664:20.769333333333343,26.922666666666665:27.00933333333334,29.522666666666662:29.78533333333334,65.85866666666666:66.12133333333335,76.94666666666667:78.36933333333334,81.56266666666667:82.36933333333334,95.50666666666667:96.61733333333335,104.46666666666667:105.39333333333335,110.68266666666666:110.96933333333335,115.08266666666667:115.57733333333334,119.29866666666666:120.53733333333335,127.64266666666667:128.72933333333333,151.90666666666667:153.40133333333333,169.05066666666664:169.55333333333334,209.16266666666667:210.96933333333334,222.17066666666665:223.05733333333333,227.41066666666666:228.11333333333334,238.89066666666665:239.76133333333334,275.8186666666667:276.5373333333334,294.4746666666667:295.27333333333337,323.9546666666667:324.15333333333336,343.23466666666667:343.5133333333334,357.0746666666667:358.10533333333336,362.6586666666667:362.8733333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-02_14-03-12-820,B,13.315499999999966:13.409833333333328,14.387499999999966:15.081833333333329,21.395499999999966:23.20183333333333,33.26749999999996:43.33783333333333,52.06749999999997:53.009833333333326,60.891499999999965:61.009833333333326,65.33149999999998:68.27383333333333,70.81149999999997:73.69783333333334,74.15549999999998:74.35383333333334,79.17149999999997:79.24983333333334,85.97149999999998:91.52183333333333,92.29949999999997:93.03383333333333,111.81149999999997:111.91383333333333,117.69949999999997:117.80983333333333,121.22749999999998:122.56183333333334,124.16349999999997:126.69783333333334,134.61949999999996:136.99383333333333,159.79549999999995:160.83383333333333,166.17949999999996:171.16183333333333,188.56349999999995:189.23383333333334,189.69149999999996:189.95383333333334,193.24349999999995:193.33783333333332,205.85149999999996:206.10583333333332,214.17149999999995:214.52183333333332,218.51549999999997:223.00983333333332,227.65149999999997:227.65783333333331,229.29149999999996:229.36983333333333,242.37149999999997:242.42583333333332,244.84349999999995:248.94583333333333,250.13949999999997:252.0978333333333,255.42749999999995:255.91383333333332,265.7075:266.88183333333336,284.01949999999994:284.23383333333334,288.27549999999997:289.41783333333336,295.74749999999995:296.93783333333334,305.08349999999996:305.60983333333337,310.05949999999996:311.9698333333333,322.18749999999994:322.34583333333336,332.4675:335.81783333333334,344.37949999999995:344.56183333333337,349.98749999999995:350.67383333333333,354.96349999999995:355.73783333333336,,,,,,,,,,,,,,,,,,,,,,,
2016-06-09_09-16-19-112,T,2.233833333333329:2.6199999999999823,4.785833333333329:5.267999999999983,15.441833333333328:15.731999999999982,30.47383333333333:31.363999999999983,34.38583333333333:35.16399999999998,84.55383333333333:85.16399999999999,89.04983333333334:89.81199999999998,90.13783333333333:91.05999999999999,97.61783333333334:98.46,102.12183333333334:103.09199999999998,111.88183333333333:113.82,120.00983333333333:120.93199999999999,139.6338333333333:140.21999999999997,176.8898333333333:177.81199999999998,225.29783333333333:226.57999999999998,237.05783333333332:237.45199999999997,249.5618333333333:251.04399999999998,261.9218333333334:262.244,269.84183333333334:271.764,326.64983333333333:327.196,327.37783333333334:329.052,340.7538333333334:341.996,344.23383333333334:344.772,357.3618333333334:357.676,370.7778333333334:373.628,391.22583333333336:391.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-09_14-14-04-955,B,58.43433333333331:59.23316666666667,64.37033333333332:65.28916666666667,69.59433333333332:70.78516666666667,78.29833333333332:80.92916666666667,88.81833333333333:89.58516666666668,100.56233333333333:101.46516666666668,108.54633333333332:108.86516666666668,122.65833333333333:123.72916666666667,133.9223333333333:134.44116666666667,138.0823333333333:138.81716666666665,141.4983333333333:142.31316666666666,148.8423333333333:150.17716666666666,162.2823333333333:162.83316666666667,172.50633333333332:174.39316666666667,181.0503333333333:183.13716666666667,204.2903333333333:204.69716666666667,212.1063333333333:213.08916666666667,218.8423333333333:219.44116666666667,231.46633333333332:231.50516666666667,249.01833333333332:250.80916666666667,270.56233333333336:272.32116666666667,290.08233333333334:290.4651666666667,306.13033333333334:307.83316666666667,323.63433333333336:324.16116666666665,338.1863333333333:339.3371666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-26_14-38-29-906,T,1.4164999999999799:1.514333333333317,14.30449999999998:14.442333333333316,16.28849999999998:16.746333333333318,27.48049999999998:27.90633333333332,59.23249999999998:59.55433333333332,67.32849999999999:68.21833333333332,73.46449999999999:73.77033333333333,78.55249999999998:78.94633333333333,87.00849999999998:87.59433333333332,96.80849999999998:96.93033333333332,102.00049999999999:102.65033333333332,106.94449999999999:107.45033333333332,112.31249999999999:112.99433333333333,128.51249999999996:129.0343333333333,174.04849999999996:174.76233333333332,198.15249999999997:198.71433333333331,213.50449999999998:213.9463333333333,225.56849999999997:226.4503333333333,256.79249999999996:257.05033333333336,262.60049999999995:263.40233333333333,295.2005:295.4583333333333,306.1765:306.33833333333337,312.5605:312.9703333333333,329.72049999999996:330.5543333333333,332.18449999999996:332.21833333333336,335.7365:336.00233333333335,342.8325:343.2103333333333,349.2965:349.42633333333333,353.4405:353.46633333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-27_18-38-55-777,B,1.7453333333333407:1.9864999999999893,4.169333333333341:4.39449999999999,6.3453333333333415:7.242499999999989,9.29733333333334:9.57849999999999,19.113333333333344:19.51449999999999,58.73733333333334:59.32249999999999,62.83333333333334:63.18649999999999,68.87333333333335:69.2585,74.21733333333334:75.42649999999999,82.17733333333335:83.1785,89.51333333333335:90.4105,96.68933333333335:97.1065,97.60133333333334:98.9305,105.96133333333334:106.5225,141.01733333333334:142.01049999999998,144.26533333333333:144.8345,146.28933333333333:146.52249999999998,153.28133333333332:154.05049999999997,157.53733333333332:158.8105,164.44133333333335:165.0665,177.20133333333334:178.3705,187.71333333333334:188.70649999999998,189.35333333333332:189.98649999999998,202.92933333333335:204.4825,214.87333333333333:215.4905,220.55333333333334:221.47449999999998,236.27333333333334:236.4425,246.89733333333334:247.4585,256.84133333333335:258.1465,258.91333333333336:259.8905,280.06533333333334:280.8505,299.7773333333334:300.8905,310.9453333333334:311.62649999999996,313.7533333333334:314.5145,338.73733333333337:339.4665,349.9533333333334:350.6825,359.8573333333334:360.2185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-24_10-48-39-430,B,11.985666666666656:12.099666666666666,13.265666666666657:13.803666666666667,14.817666666666657:17.387666666666668,18.15366666666666:18.40366666666667,25.96166666666666:26.53166666666667,34.633666666666656:35.01166666666666,67.36966666666666:67.44366666666667,107.28166666666667:107.37166666666667,107.76966666666667:107.79566666666668,121.20966666666666:122.08366666666667,125.74566666666666:125.88366666666667,137.69766666666666:139.84366666666665,144.36966666666666:148.89166666666665,157.45766666666665:157.54766666666666,161.39366666666666:162.02766666666665,175.22566666666665:175.68366666666665,176.16966666666664:176.88366666666667,182.56166666666664:183.72366666666667,190.24966666666666:191.40366666666665,227.48966666666666:230.46766666666667,240.57766666666666:243.81166666666667,247.04166666666666:248.25966666666667,251.26566666666665:253.01966666666667,263.62566666666663:264.47566666666665,269.76966666666664:270.69166666666666,275.40166666666664:275.9236666666667,277.72166666666664:278.45966666666664,292.76966666666664:294.8756666666667,297.35366666666664:298.81966666666665,310.74566666666664:312.83566666666667,325.25766666666664:327.8516666666667,349.86566666666664:352.0036666666667,357.24966666666666:360.21166666666664,367.81766666666664:369.53166666666664,400.04966666666667:402.34766666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-08_12-08-33-112,B,1.7928333333333242:5.265333333333313,5.680833333333323:9.361333333333311,9.752833333333324:9.777333333333312,28.576833333333326:31.793333333333315,35.424833333333325:35.513333333333314,74.11283333333333:74.57733333333331,80.69683333333333:81.67333333333332,86.47283333333333:86.93733333333331,90.48083333333334:90.54533333333332,91.12083333333334:91.87333333333332,100.44883333333333:99.88933333333333,109.27283333333334:111.24933333333333,119.77683333333333:121.00933333333332,122.92883333333333:123.52133333333332,131.4888333333333:132.0733333333333,155.1208333333333:155.2493333333333,159.74483333333333:160.36933333333332,185.68883333333332:186.13733333333332,204.00083333333333:204.6413333333333,234.20883333333333:234.25733333333332,243.9368333333333:243.9933333333333,244.48083333333332:244.48933333333332,274.40883333333335:275.9293333333333,278.77683333333334:279.2973333333333,281.46483333333333:281.7373333333333,282.97683333333333:283.0253333333333,290.6728333333333:291.1693333333333,317.2728333333333:318.0253333333333,319.6968333333333:320.6573333333333,333.41683333333333:333.9533333333333,353.40883333333335:353.4413333333333,360.8888333333333:361.0093333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-04_13-58-57-956,T,2.5774999999999846:2.9471666666666496,3.1694999999999847:3.85116666666665,17.505499999999987:18.443166666666652,66.26549999999999:67.79516666666666,73.18549999999999:74.37916666666666,78.48949999999999:80.87516666666666,84.60149999999999:85.73116666666665,89.44149999999999:90.16316666666665,95.7695:97.24316666666665,104.6655:106.55516666666665,110.65749999999998:111.09116666666665,118.47349999999999:119.64316666666666,145.8335:147.77116666666663,159.0655:159.85116666666664,168.27349999999998:169.21916666666664,172.94549999999998:174.81916666666663,190.70549999999997:192.33116666666663,196.89749999999998:198.35516666666663,218.44949999999997:220.35516666666663,249.68149999999997:251.77116666666666,271.5455:271.8991666666667,279.4575:281.97116666666665,289.0175:289.7151666666667,298.8575:300.3871666666667,316.0975:319.4191666666667,327.2975:328.65116666666665,330.0575:330.60316666666665,348.7935:353.28316666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-03_13-20-28-731,T,0.2508333333333337:0.7794999999999941,1.6108333333333338:1.8274999999999941,7.498833333333334:7.635499999999995,12.250833333333334:16.595499999999994,18.890833333333337:19.051499999999997,22.754833333333334:22.907499999999995,43.94683333333333:44.47549999999999,46.79483333333333:47.275499999999994,49.978833333333334:50.403499999999994,63.474833333333336:64.6035,76.85083333333334:77.6195,79.48283333333335:79.7315,88.47483333333334:89.1555,107.35483333333335:108.7155,143.65083333333334:143.73149999999998,152.71483333333333:152.7395,156.37083333333334:157.54749999999999,175.17083333333332:175.3235,193.89883333333333:194.0435,204.89083333333332:206.3155,209.44283333333334:209.9555,221.91483333333332:222.4435,251.44283333333334:251.5075,340.9628333333333:341.95550000000003,381.20283333333333:381.5075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-03_13-30-40-756,B,0.1633333333333219:0.2911666666666781,0.6433333333333219:4.219166666666679,6.275333333333322:6.355166666666678,7.0513333333333215:7.267166666666679,38.22733333333332:39.25916666666668,51.65933333333332:51.68316666666668,61.93133333333332:61.93916666666668,66.93933333333332:68.42716666666668,72.60333333333332:73.77916666666668,78.02733333333333:78.29116666666668,92.93133333333333:93.22716666666669,98.03533333333333:98.16316666666668,98.52333333333333:98.81916666666669,99.33933333333333:99.80316666666668,102.82733333333333:104.09116666666668,108.77133333333333:108.92316666666669,141.5873333333333:142.13916666666668,157.18733333333333:158.34716666666668,163.99533333333332:164.44316666666668,173.0593333333333:173.80316666666667,183.3793333333333:184.21116666666668,193.93133333333333:194.93116666666668,198.2193333333333:198.77916666666667,202.81133333333332:203.46716666666669,229.87533333333332:230.41916666666668,240.46733333333333:241.33916666666667,244.36333333333332:244.41116666666667,255.62733333333333:256.8351666666667,270.95533333333333:271.8271666666667,291.9713333333333:292.60316666666665,326.7393333333333:327.7391666666667,345.29133333333334:346.99516666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-03_12-22-10-468,T,4.9954999999999945:5.489666666666658,14.195499999999994:14.329666666666657,49.875499999999995:50.44966666666666,56.451499999999996:57.417666666666655,59.531499999999994:59.649666666666654,63.58749999999999:64.74566666666666,70.1875:70.37766666666667,80.4675:81.52966666666666,82.9235:83.10566666666666,89.9955:91.67366666666666,95.0115:95.91366666666666,98.3235:99.15366666666667,111.5715:111.67366666666666,114.2275:114.73766666666667,120.9395:122.19366666666666,131.8755:133.22566666666665,137.4435:139.24966666666666,153.21949999999998:153.98566666666665,172.42749999999998:172.73766666666666,174.81949999999998:174.93766666666664,176.7875:176.89766666666665,180.1155:181.72166666666666,189.24349999999998:189.56166666666664,213.58749999999998:214.36966666666666,215.86749999999998:216.80966666666666,238.9795:239.12166666666664,268.24350000000004:269.20966666666664,282.1155:283.51366666666667,289.2755:290.12966666666665,298.4515:300.49766666666665,309.8435:310.16166666666663,320.68350000000004:321.36966666666666,328.1635:328.2656666666667,329.0915:329.55366666666663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-24_12-40-18-142,T,2.69116666666665:2.8348333333333056,52.82716666666665:52.866833333333304,53.17116666666665:53.250833333333304,58.563166666666646:58.57883333333331,64.77916666666665:64.89883333333331,75.14716666666665:75.85883333333331,92.53916666666666:95.09883333333332,172.43516666666665:174.3068333333333,175.72316666666666:176.2748333333333,184.17116666666664:184.8028333333333,224.94716666666665:225.3548333333333,281.52316666666667:283.21883333333335,288.3471666666667:289.3068333333333,302.6351666666667:303.5948333333333,306.25916666666666:307.1388333333333,318.2271666666667:321.2348333333333,328.3471666666667:328.9148333333333,333.89116666666666:336.69083333333333,345.6351666666667:356.0108333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-24_11-44-02-309,T,44.04049999999998:44.59333333333331,59.728499999999976:60.65733333333331,72.60849999999999:72.84133333333332,73.68849999999999:74.44933333333331,78.80849999999998:80.84933333333332,90.81649999999999:91.68133333333331,95.60849999999999:95.68933333333332,102.10449999999999:104.80133333333332,134.53649999999996:135.3853333333333,139.65649999999997:139.69733333333332,141.4405:143.2733333333333,155.15249999999997:156.8413333333333,168.92049999999998:169.4973333333333,173.43249999999998:174.0093333333333,180.67249999999999:181.72133333333332,201.2325:201.41733333333332,210.52049999999997:211.83333333333331,239.96049999999997:241.4813333333333,260.23249999999996:263.0813333333333,273.2645:275.9293333333333,321.37649999999996:326.2093333333333,348.2005:350.1213333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
